img_path,x,y,face_roi,eyes_roi,opt_path
camera_output/circle3/000189_fc_544_processed.jpg,-168.32384539386078,-417.3063831678321,"[111, 66, 1103, 1103]","[246, 224, 676, 214]","[array([[664, 242,  10, -26],
       [644, 250, -16, -32],
       [500, 224,   2,   0],
       ...,
       [  0,   0,   0,   0],
       [  0,   0,   0,   0],
       [  0,   0,   0,   0]], dtype=int64), array([[ 866,   66,    0,    0],
       [1014,   66,    0,    0],
       [ 270,   68,    0,    0],
       ...,
       [   0,    0,    0,    0],
       [   0,    0,    0,    0],
       [   0,    0,    0,    0]], dtype=int64)]"
camera_output/circle3/000190_fc_546_processed.jpg,-152.4821369283348,-423.3517831290692,"[111, 66, 1107, 1107]","[244, 224, 672, 215]","[array([[502, 224,   0,   0],
       [674, 224,   0,   0],
       [816, 242,  18, -18],
       ...,
       [  0,   0,   0,   0],
       [  0,   0,   0,   0],
       [  0,   0,   0,   0]], dtype=int64), array([[ 866,   66,    0,    0],
       [1014,   66,    0,    0],
       [ 398,   68,    0,    0],
       ...,
       [   0,    0,    0,    0],
       [   0,    0,    0,    0],
       [   0,    0,    0,    0]], dtype=int64)]"
camera_output/circle3/000191_fc_549_processed.jpg,-136.42391249709033,-428.796047626118,"[110, 64, 1106, 1106]","[247, 231, 683, 197]","[array([[458, 250,  16, -28],
       [548, 232,   0,   0],
       [674, 232,   0,   0],
       ...,
       [  0,   0,   0,   0],
       [  0,   0,   0,   0],
       [  0,   0,   0,   0]], dtype=int64), array([[1016,   64,    0,    0],
       [ 398,   68,    2,    0],
       [ 548,   68,    0,    0],
       ...,
       [   0,    0,    0,    0],
       [   0,    0,    0,    0],
       [   0,    0,    0,    0]], dtype=int64)]"
camera_output/circle3/000192_fc_552_processed.jpg,-120.17197386589848,-433.6314461129032,"[114, 65, 1096, 1096]","[246, 223, 669, 207]","[array([[464, 226,   0,   0],
       [676, 224,  -2,   2],
       [248, 230,   0,   0],
       ...,
       [  0,   0,   0,   0],
       [  0,   0,   0,   0],
       [  0,   0,   0,   0]], dtype=int64), array([[400,  66,   0,   0],
       [932,  66,   0,   0],
       [218,  68,   0,   0],
       ...,
       [  0,   0,   0,   0],
       [  0,   0,   0,   0],
       [  0,   0,   0,   0]], dtype=int64)]"
camera_output/circle3/000193_fc_555_processed.jpg,-103.74939786368029,-437.8511125984695,"[112, 65, 1098, 1098]","[248, 228, 683, 204]","[array([[798, 228,   0,   0],
       [890, 228,   0,   0],
       [926, 228,   0,   0],
       ...,
       [  0,   0,   0,   0],
       [  0,   0,   0,   0],
       [  0,   0,   0,   0]], dtype=int64), array([[270,  66,   0,   0],
       [400,  66,   0,   0],
       [932,  66,   0,   0],
       ...,
       [  0,   0,   0,   0],
       [  0,   0,   0,   0],
       [  0,   0,   0,   0]], dtype=int64)]"
camera_output/circle3/000194_fc_558_processed.jpg,-87.179503614724,-441.4490553962984,"[114, 66, 1096, 1096]","[247, 228, 685, 199]","[array([[248, 230,   0,   0],
       [254, 230,   0,   0],
       [384, 234,  -2,  -4],
       ...,
       [  0,   0,   0,   0],
       [  0,   0,   0,   0],
       [  0,   0,   0,   0]], dtype=int64), array([[1016,   66,    2,   -4],
       [1016,   66,    0,    0],
       [ 218,   68,    0,    0],
       ...,
       [   0,    0,    0,    0],
       [   0,    0,    0,    0],
       [   0,    0,    0,    0]], dtype=int64)]"
camera_output/circle3/000195_fc_560_processed.jpg,-70.48581942685263,-444.4201656321627,"[113, 65, 1100, 1100]","[247, 229, 686, 197]","[array([[248, 230,   0,   0],
       [254, 230,   0,   0],
       [682, 232,   0,  -2],
       ...,
       [  0,   0,   0,   0],
       [  0,   0,   0,   0],
       [  0,   0,   0,   0]], dtype=int64), array([[1016,   66,    0,    0],
       [ 218,   68,    0,    0],
       [ 226,   68,    0,    0],
       ...,
       [   0,    0,    0,    0],
       [   0,    0,    0,    0],
       [   0,    0,    0,    0]], dtype=int64)]"
camera_output/circle3/000196_fc_563_processed.jpg,-53.692049382564974,-446.7602244984372,"[113, 66, 1098, 1098]","[250, 224, 671, 211]","[array([[408, 224,   2,   0],
       [466, 224,   0,   0],
       [678, 224,   0,   0],
       ...,
       [  0,   0,   0,   0],
       [  0,   0,   0,   0],
       [  0,   0,   0,   0]], dtype=int64), array([[226,  66,   2,   0],
       [220,  68,   0,   0],
       [244,  68,   0,   0],
       ...,
       [  0,   0,   0,   0],
       [  0,   0,   0,   0],
       [  0,   0,   0,   0]], dtype=int64)]"
camera_output/circle3/000197_fc_566_processed.jpg,-36.82203968058591,-448.46590924456586,"[116, 65, 1097, 1097]","[251, 223, 672, 209]","[array([[462, 226,  22, -18],
       [792, 224,  10,  -4],
       [680, 224,   0,  -2],
       ...,
       [  0,   0,   0,   0],
       [  0,   0,   0,   0],
       [  0,   0,   0,   0]], dtype=int64), array([[222,  68,   0,  -2],
       [228,  66,   0,   0],
       [264,  66,   0,   0],
       ...,
       [  0,   0,   0,   0],
       [  0,   0,   0,   0],
       [  0,   0,   0,   0]], dtype=int64)]"
camera_output/circle3/000198_fc_569_processed.jpg,-19.899744775619997,-449.5347978951785,"[117, 65, 1097, 1097]","[250, 224, 673, 199]","[array([[412, 224,   0,   0],
       [458, 246, -10, -22],
       [458, 246,  12, -22],
       ...,
       [  0,   0,   0,   0],
       [  0,   0,   0,   0],
       [  0,   0,   0,   0]], dtype=int64), array([[222,  66,   0,   0],
       [230,  66,   0,   0],
       [384,  68,   2,   0],
       ...,
       [  0,   0,   0,   0],
       [  0,   0,   0,   0],
       [  0,   0,   0,   0]], dtype=int64)]"
camera_output/circle3/000199_fc_572_processed.jpg,-2.9491933643875874,-449.96537268915847,"[116, 63, 1096, 1096]","[252, 228, 681, 189]","[array([[716, 240,  22, -24],
       [260, 228,   0,   0],
       [800, 242,   6, -14],
       ...,
       [  0,   0,   0,   0],
       [  0,   0,   0,   0],
       [  0,   0,   0,   0]], dtype=int64), array([[944,  64,   2,  -2],
       [152,  66,   0,   0],
       [224,  66,   0,   0],
       ...,
       [  0,   0,   0,   0],
       [  0,   0,   0,   0],
       [  0,   0,   0,   0]], dtype=int64)]"
camera_output/circle3/000200_fc_575_processed.jpg,14.005545733758474,-449.7570222347768,"[122, 65, 1087, 1087]","[254, 221, 673, 194]","[array([[416, 222,   0,   0],
       [512, 222,   0,   0],
       [472, 224,   0,   0],
       ...,
       [  0,   0,   0,   0],
       [  0,   0,   0,   0],
       [  0,   0,   0,   0]], dtype=int64), array([[396,  68,   0,  -2],
       [560,  66,   0,   0],
       [296,  68,   0,   0],
       ...,
       [  0,   0,   0,   0],
       [  0,   0,   0,   0],
       [  0,   0,   0,   0]], dtype=int64)]"
camera_output/circle3/000201_fc_578_processed.jpg,30.940397753188,-448.9100423778336,"[118, 64, 1095, 1095]","[259, 223, 679, 203]","[array([[466, 230,   8,  -6],
       [800, 224,   0,   0],
       [554, 226,   0,   0],
       ...,
       [  0,   0,   0,   0],
       [  0,   0,   0,   0],
       [  0,   0,   0,   0]], dtype=int64), array([[398,  66,   0,   0],
       [298,  68,   0,   0],
       [890,  68,   2,   0],
       ...,
       [  0,   0,   0,   0],
       [  0,   0,   0,   0],
       [  0,   0,   0,   0]], dtype=int64)]"
camera_output/circle3/000202_fc_580_processed.jpg,47.831316166792,-447.42563578157456,"[118, 63, 1102, 1102]","[260, 224, 677, 200]","[array([[688, 224,   4, -16],
       [476, 224,   0,   0],
       [798, 224,   0,   0],
       ...,
       [  0,   0,   0,   0],
       [  0,   0,   0,   0],
       [  0,   0,   0,   0]], dtype=int64), array([[400,  68,   0,  -2],
       [268,  68,   0,   0],
       [382,  66,   0,   2],
       ...,
       [  0,   0,   0,   0],
       [  0,   0,   0,   0],
       [  0,   0,   0,   0]], dtype=int64)]"
camera_output/circle3/000203_fc_583_processed.jpg,64.65431683068407,-445.3059102189767,"[121, 64, 1097, 1097]","[260, 218, 658, 203]","[array([[300, 218,   0,   0],
       [812, 222,   0,   0],
       [410, 224,   0,   0],
       ...,
       [  0,   0,   0,   0],
       [  0,   0,   0,   0],
       [  0,   0,   0,   0]], dtype=int64), array([[184,  64,   0,   0],
       [324,  64,   0,   0],
       [370,  66,   0,   0],
       ...,
       [  0,   0,   0,   0],
       [  0,   0,   0,   0],
       [  0,   0,   0,   0]], dtype=int64)]"
camera_output/circle3/000204_fc_586_processed.jpg,81.38551204032125,-442.553875579831,"[120, 63, 1103, 1103]","[261, 226, 679, 188]","[array([[712, 228,  32, -24],
       [830, 240,  18, -28],
       [268, 226,  -2,   0],
       ...,
       [  0,   0,   0,   0],
       [  0,   0,   0,   0],
       [  0,   0,   0,   0]], dtype=int64), array([[814,  70,  16, -18],
       [270,  66,   0,   0],
       [568,  66,   0,   0],
       ...,
       [  0,   0,   0,   0],
       [  0,   0,   0,   0],
       [  0,   0,   0,   0]], dtype=int64)]"
camera_output/circle3/000205_fc_589_processed.jpg,98.0011444496864,-439.1734395968699,"[120, 64, 1103, 1103]","[258, 221, 672, 203]","[array([[728, 226,  12, -28],
       [812, 222,   2,   0],
       [260, 224,   0,   0],
       ...,
       [  0,   0,   0,   0],
       [  0,   0,   0,   0],
       [  0,   0,   0,   0]], dtype=int64), array([[590,  64,   0,  -2],
       [326,  64,   0,   0],
       [568,  66,   0,   0],
       ...,
       [  0,   0,   0,   0],
       [  0,   0,   0,   0],
       [  0,   0,   0,   0]], dtype=int64)]"
camera_output/circle3/000206_fc_592_processed.jpg,114.47762080536891,-435.16940229700896,"[123, 65, 1090, 1090]","[260, 221, 666, 190]","[array([[812, 222,   2,   0],
       [260, 224,   0,   0],
       [478, 224,   2,   0],
       ...,
       [  0,   0,   0,   0],
       [  0,   0,   0,   0],
       [  0,   0,   0,   0]], dtype=int64), array([[160,  68,   0,   0],
       [354,  68,   0,   0],
       [884,  68,   0,   0],
       ...,
       [  0,   0,   0,   0],
       [  0,   0,   0,   0],
       [  0,   0,   0,   0]], dtype=int64)]"
camera_output/circle3/000207_fc_594_processed.jpg,130.7915454476434,-430.5474491855815,"[125, 63, 1095, 1095]","[261, 218, 673, 193]","[array([[534, 220,   0,   0],
       [648, 220,   0,   0],
       [814, 222,   0,   0],
       ...,
       [  0,   0,   0,   0],
       [  0,   0,   0,   0],
       [  0,   0,   0,   0]], dtype=int64), array([[816,  70,  16, -18],
       [328,  64,   0,   0],
       [272,  66,   0,   0],
       ...,
       [  0,   0,   0,   0],
       [  0,   0,   0,   0],
       [  0,   0,   0,   0]], dtype=int64)]"
camera_output/circle3/000208_fc_597_processed.jpg,146.91975353097615,-425.3141431732444,"[126, 62, 1095, 1095]","[264, 218, 673, 193]","[array([[534, 220,   0,   0],
       [444, 238,  -6, -16],
       [482, 222,   0,   0],
       ...,
       [  0,   0,   0,   0],
       [  0,   0,   0,   0],
       [  0,   0,   0,   0]], dtype=int64), array([[234,  62,   0,   0],
       [328,  64,   0,   0],
       [274,  66,   0,   0],
       ...,
       [  0,   0,   0,   0],
       [  0,   0,   0,   0],
       [  0,   0,   0,   0]], dtype=int64)]"
camera_output/circle3/000209_fc_600_processed.jpg,162.83934391678923,-419.4769152570181,"[126, 63, 1093, 1093]","[261, 217, 666, 195]","[array([[714, 222,  22, -30],
       [302, 218,   0,   0],
       [630, 220,   0,   0],
       ...,
       [  0,   0,   0,   0],
       [  0,   0,   0,   0],
       [  0,   0,   0,   0]], dtype=int64), array([[326,  64,   0,   0],
       [404,  66,   0,   0],
       [160,  68,   0,   0],
       ...,
       [  0,   0,   0,   0],
       [  0,   0,   0,   0],
       [  0,   0,   0,   0]], dtype=int64)]"
camera_output/circle3/000210_fc_603_processed.jpg,178.5277116917749,-413.0440539686927,"[121, 63, 1096, 1096]","[261, 218, 667, 209]","[array([[302, 218,   0,   0],
       [660, 254, -12, -32],
       [814, 222,   0,   0],
       ...,
       [  0,   0,   0,   0],
       [  0,   0,   0,   0],
       [  0,   0,   0,   0]], dtype=int64), array([[326,  64,   0,   0],
       [160,  68,   0,   0],
       [884,  68,   0,   0],
       ...,
       [  0,   0,   0,   0],
       [  0,   0,   0,   0],
       [  0,   0,   0,   0]], dtype=int64)]"
camera_output/circle3/000211_fc_606_processed.jpg,193.9625802655878,-406.024693605585,"[128, 64, 1087, 1087]","[264, 218, 669, 186]","[array([[648, 220,   0,   0],
       [814, 222,   0,   0],
       [268, 224,   0,   0],
       ...,
       [  0,   0,   0,   0],
       [  0,   0,   0,   0],
       [  0,   0,   0,   0]], dtype=int64), array([[816,  70,   2,  -8],
       [328,  64,   0,   0],
       [354,  66,   0,   0],
       ...,
       [  0,   0,   0,   0],
       [  0,   0,   0,   0],
       [  0,   0,   0,   0]], dtype=int64)]"
camera_output/circle3/000212_fc_608_processed.jpg,209.12203300233656,-398.42880126035504,"[126, 63, 1091, 1091]","[260, 219, 671, 190]","[array([[794, 226,   6, -20],
       [842, 248,  10, -30],
       [472, 230,  10,  -8],
       ...,
       [  0,   0,   0,   0],
       [  0,   0,   0,   0],
       [  0,   0,   0,   0]], dtype=int64), array([[328,  64,   0,   0],
       [420,  64,   0,   0],
       [274,  66,   0,   0],
       ...,
       [  0,   0,   0,   0],
       [  0,   0,   0,   0],
       [  0,   0,   0,   0]], dtype=int64)]"
camera_output/circle3/000213_fc_611_processed.jpg,223.98454434096055,-390.267162668301,"[129, 63, 1085, 1085]","[265, 216, 670, 194]","[array([[738, 222,   2,  -4],
       [648, 220,   0,   0],
       [268, 224,   0,   0],
       ...,
       [  0,   0,   0,   0],
       [  0,   0,   0,   0],
       [  0,   0,   0,   0]], dtype=int64), array([[328,  64,   0,   0],
       [356,  68,   0,   0],
       [802,  70,   0,   0],
       ...,
       [  0,   0,   0,   0],
       [  0,   0,   0,   0],
       [  0,   0,   0,   0]], dtype=int64)]"
camera_output/circle3/000214_fc_614_processed.jpg,238.529010360304,-381.5513668922283,"[129, 63, 1090, 1090]","[266, 213, 665, 200]","[array([[724, 214,  -2, -30],
       [724, 214,   0,   0],
       [694, 216,   0,   2],
       ...,
       [  0,   0,   0,   0],
       [  0,   0,   0,   0],
       [  0,   0,   0,   0]], dtype=int64), array([[634,  64,   0,   0],
       [274,  66,   2,   0],
       [408,  68,   0,  -2],
       ...,
       [  0,   0,   0,   0],
       [  0,   0,   0,   0],
       [  0,   0,   0,   0]], dtype=int64)]"
camera_output/circle3/000215_fc_617_processed.jpg,252.73477874548257,-372.2937898666398,"[124, 60, 1102, 1102]","[267, 221, 675, 192]","[array([[816, 222,   0,   0],
       [400, 224,   0,   0],
       [416, 224,   0,   0],
       ...,
       [  0,   0,   0,   0],
       [  0,   0,   0,   0],
       [  0,   0,   0,   0]], dtype=int64), array([[940,  60,   2,  -2],
       [166,  60,   2,   0],
       [290,  60,   0,   0],
       ...,
       [  0,   0,   0,   0],
       [  0,   0,   0,   0],
       [  0,   0,   0,   0]], dtype=int64)]"
camera_output/circle3/000216_fc_620_processed.jpg,266.5816781129976,-362.507576824612,"[128, 63, 1091, 1091]","[266, 219, 670, 184]","[array([[732, 226, -14, -28],
       [764, 230,   2, -16],
       [484, 224,   0,  -2],
       ...,
       [  0,   0,   0,   0],
       [  0,   0,   0,   0],
       [  0,   0,   0,   0]], dtype=int64), array([[204,  64,   0,   0],
       [332,  64,   0,   0],
       [636,  64,   0,   0],
       ...,
       [  0,   0,   0,   0],
       [  0,   0,   0,   0],
       [  0,   0,   0,   0]], dtype=int64)]"
camera_output/circle3/000217_fc_622_processed.jpg,280.05004665295337,-352.2066236323111,"[128, 63, 1088, 1088]","[262, 211, 659, 202]","[array([[762, 228,   4, -30],
       [422, 212,   0,   0],
       [540, 212,   0,   0],
       ...,
       [  0,   0,   0,   0],
       [  0,   0,   0,   0],
       [  0,   0,   0,   0]], dtype=int64), array([[636,  64,   0,   0],
       [410,  68,   0,   0],
       [804,  70,   0,   0],
       ...,
       [  0,   0,   0,   0],
       [  0,   0,   0,   0],
       [  0,   0,   0,   0]], dtype=int64)]"
camera_output/circle3/000218_fc_625_processed.jpg,293.1207600477097,-341.4055570576537,"[128, 63, 1085, 1085]","[263, 213, 659, 196]","[array([[824, 214,   0,  -2],
       [566, 218,   0,   0],
       [824, 214,   0,   4],
       ...,
       [  0,   0,   0,   0],
       [  0,   0,   0,   0],
       [  0,   0,   0,   0]], dtype=int64), array([[330,  64,   0,   0],
       [634,  64,   0,   0],
       [896,  66,   0,   0],
       ...,
       [  0,   0,   0,   0],
       [  0,   0,   0,   0],
       [  0,   0,   0,   0]], dtype=int64)]"
camera_output/circle3/000219_fc_628_processed.jpg,305.77525862732546,-330.1197140011273,"[126, 62, 1098, 1098]","[266, 215, 661, 199]","[array([[738, 218, -26, -32],
       [566, 218,   2,  -2],
       [620, 234,  20, -16],
       ...,
       [  0,   0,   0,   0],
       [  0,   0,   0,   0],
       [  0,   0,   0,   0]], dtype=int64), array([[290,  62,   0,  -2],
       [410,  68,   0,  -2],
       [130,  70,   2,  -2],
       ...,
       [  0,   0,   0,   0],
       [  0,   0,   0,   0],
       [  0,   0,   0,   0]], dtype=int64)]"
camera_output/circle3/000220_fc_631_processed.jpg,317.99557372323505,-318.3651197182637,"[126, 59, 1101, 1101]","[271, 214, 659, 198]","[array([[274, 214,   0,   0],
       [728, 214,   0,   0],
       [544, 218,   0,   0],
       ...,
       [  0,   0,   0,   0],
       [  0,   0,   0,   0],
       [  0,   0,   0,   0]], dtype=int64), array([[170,  60,   0,   0],
       [194,  60,   0,   0],
       [326,  60,   0,   0],
       ...,
       [  0,   0,   0,   0],
       [  0,   0,   0,   0],
       [  0,   0,   0,   0]], dtype=int64)]"
camera_output/circle3/000221_fc_634_processed.jpg,329.76435318273604,-306.1584650646877,"[125, 59, 1103, 1103]","[271, 214, 660, 200]","[array([[728, 214,  -2, -30],
       [740, 218, -28, -32],
       [588, 228,  22, -28],
       ...,
       [  0,   0,   0,   0],
       [  0,   0,   0,   0],
       [  0,   0,   0,   0]], dtype=int64), array([[170,  60,   0,   0],
       [194,  60,   0,   0],
       [326,  60,   0,   0],
       ...,
       [  0,   0,   0,   0],
       [  0,   0,   0,   0],
       [  0,   0,   0,   0]], dtype=int64)]"
camera_output/circle3/000222_fc_637_processed.jpg,341.0648860080595,-293.5170827960498,"[123, 58, 1107, 1107]","[269, 219, 668, 194]","[array([[486, 222,   2,  -2],
       [654, 220,   0,   2],
       [820, 222,  -2,   0],
       ...,
       [  0,   0,   0,   0],
       [  0,   0,   0,   0],
       [  0,   0,   0,   0]], dtype=int64), array([[902,  58,   0,   0],
       [170,  60,   0,   0],
       [194,  60,   0,   0],
       ...,
       [  0,   0,   0,   0],
       [  0,   0,   0,   0],
       [  0,   0,   0,   0]], dtype=int64)]"
camera_output/circle3/000223_fc_639_processed.jpg,351.88112608503707,-280.45892295650015,"[129, 61, 1095, 1095]","[269, 210, 659, 203]","[array([[786, 214,  14, -20],
       [294, 210,   0,   0],
       [426, 210,   0,   0],
       ...,
       [  0,   0,   0,   0],
       [  0,   0,   0,   0],
       [  0,   0,   0,   0]], dtype=int64), array([[ 334,   62,    0,    0],
       [ 638,   62,    0,    0],
       [1090,   64,    0,    0],
       ...,
       [   0,    0,    0,    0],
       [   0,    0,    0,    0],
       [   0,    0,    0,    0]], dtype=int64)]"
camera_output/circle3/000224_fc_642_processed.jpg,362.1977149676704,-267.0025273906448,"[128, 60, 1093, 1093]","[268, 211, 663, 205]","[array([[728, 214,  -2, -30],
       [892, 212,   0,   0],
       [274, 214,   0,   0],
       ...,
       [  0,   0,   0,   0],
       [  0,   0,   0,   0],
       [  0,   0,   0,   0]], dtype=int64), array([[170,  60,   0,   0],
       [194,  60,   0,   0],
       [326,  60,   0,   0],
       ...,
       [  0,   0,   0,   0],
       [  0,   0,   0,   0],
       [  0,   0,   0,   0]], dtype=int64)]"
camera_output/circle3/000225_fc_645_processed.jpg,372.0000036862517,-253.1670034151816,"[127, 60, 1097, 1097]","[269, 212, 662, 200]","[array([[728, 214,  -2, -30],
       [766, 226,   6, -32],
       [892, 212,   0,   0],
       ...,
       [  0,   0,   0,   0],
       [  0,   0,   0,   0],
       [  0,   0,   0,   0]], dtype=int64), array([[900,  60,   2,  -2],
       [170,  60,   0,   0],
       [194,  60,   0,   0],
       ...,
       [  0,   0,   0,   0],
       [  0,   0,   0,   0],
       [  0,   0,   0,   0]], dtype=int64)]"
camera_output/circle3/000226_fc_648_processed.jpg,381.2740735480678,-238.9719966875961,"[125, 60, 1098, 1098]","[272, 210, 657, 213]","[array([[296, 210,   0,   0],
       [426, 210,   0,   0],
       [568, 210,   0,   0],
       ...,
       [  0,   0,   0,   0],
       [  0,   0,   0,   0],
       [  0,   0,   0,   0]], dtype=int64), array([[170,  60,   0,   0],
       [326,  60,   0,   0],
       [916,  60,   0,   0],
       ...,
       [  0,   0,   0,   0],
       [  0,   0,   0,   0],
       [  0,   0,   0,   0]], dtype=int64)]"
camera_output/circle3/000227_fc_650_processed.jpg,390.0067559011525,-224.43766331044503,"[126, 60, 1100, 1100]","[268, 210, 659, 206]","[array([[764, 226,   6, -32],
       [294, 210,   0,   0],
       [382, 210,   0,   0],
       ...,
       [  0,   0,   0,   0],
       [  0,   0,   0,   0],
       [  0,   0,   0,   0]], dtype=int64), array([[170,  60,   0,   0],
       [194,  60,   0,   0],
       [326,  60,   0,   0],
       ...,
       [  0,   0,   0,   0],
       [  0,   0,   0,   0],
       [  0,   0,   0,   0]], dtype=int64)]"
camera_output/circle3/000228_fc_653_processed.jpg,398.1856508330238,-209.58464121083668,"[123, 60, 1107, 1107]","[266, 214, 662, 204]","[array([[274, 214,   0,   0],
       [652, 220,   0,  -2],
       [486, 222,   0,   0],
       ...,
       [  0,   0,   0,   0],
       [  0,   0,   0,   0],
       [  0,   0,   0,   0]], dtype=int64), array([[326,  60,   0,   0],
       [914,  60,   0,   0],
       [942,  60,   0,   0],
       ...,
       [  0,   0,   0,   0],
       [  0,   0,   0,   0],
       [  0,   0,   0,   0]], dtype=int64)]"
camera_output/circle3/000229_fc_656_processed.jpg,405.7991447778544,-194.4340208357474,"[125, 60, 1098, 1098]","[265, 212, 658, 199]","[array([[728, 214,  -4, -30],
       [652, 220,  32, -32],
       [588, 228,  22, -28],
       ...,
       [  0,   0,   0,   0],
       [  0,   0,   0,   0],
       [  0,   0,   0,   0]], dtype=int64), array([[ 326,   60,    0,    0],
       [ 942,   60,    0,    0],
       [1070,   60,    0,    0],
       ...,
       [   0,    0,    0,    0],
       [   0,    0,    0,    0],
       [   0,    0,    0,    0]], dtype=int64)]"
camera_output/circle3/000230_fc_659_processed.jpg,412.8364270070754,-179.00731520478598,"[126, 60, 1103, 1103]","[263, 210, 654, 199]","[array([[726, 214,   8, -12],
       [484, 222,  24, -14],
       [424, 212,   0,   0],
       ...,
       [  0,   0,   0,   0],
       [  0,   0,   0,   0],
       [  0,   0,   0,   0]], dtype=int64), array([[ 940,   60,    0,    0],
       [1068,   60,    0,    0],
       [ 168,   62,    0,    0],
       ...,
       [   0,    0,    0,    0],
       [   0,    0,    0,    0],
       [   0,    0,    0,    0]], dtype=int64)]"
camera_output/circle3/000231_fc_662_processed.jpg,419.2875049799957,-163.32642936292922,"[127, 60, 1096, 1096]","[265, 208, 655, 204]","[array([[636, 208,   0,   0],
       [644, 208,   0,   0],
       [896, 208,   0,   0],
       ...,
       [  0,   0,   0,   0],
       [  0,   0,   0,   0],
       [  0,   0,   0,   0]], dtype=int64), array([[324,  60,   0,   0],
       [940,  60,   0,   0],
       [166,  62,   0,   0],
       ...,
       [  0,   0,   0,   0],
       [  0,   0,   0,   0],
       [  0,   0,   0,   0]], dtype=int64)]"
camera_output/circle3/000232_fc_664_processed.jpg,425.1432185326424,-147.4136292766027,"[126, 60, 1095, 1095]","[266, 212, 656, 197]","[array([[292, 212,  -2,  -2],
       [726, 212,   0,   0],
       [824, 212,   0,   0],
       ...,
       [  0,   0,   0,   0],
       [  0,   0,   0,   0],
       [  0,   0,   0,   0]], dtype=int64), array([[912,  60,   0,  -2],
       [166,  62,   0,   0],
       [190,  60,   0,   2],
       ...,
       [  0,   0,   0,   0],
       [  0,   0,   0,   0],
       [  0,   0,   0,   0]], dtype=int64)]"
camera_output/circle3/000233_fc_667_processed.jpg,430.3952528846724,-131.2915102172749,"[126, 60, 1096, 1096]","[263, 207, 653, 205]","[array([[818, 212,   0, -20],
       [484, 218,  22, -10],
       [894, 208,   0,   0],
       ...,
       [  0,   0,   0,   0],
       [  0,   0,   0,   0],
       [  0,   0,   0,   0]], dtype=int64), array([[ 594,   62,    0,   -2],
       [ 938,   60,    0,    0],
       [1066,   60,    0,    0],
       ...,
       [   0,    0,    0,    0],
       [   0,    0,    0,    0],
       [   0,    0,    0,    0]], dtype=int64)]"
camera_output/circle3/000234_fc_670_processed.jpg,435.0361504458873,-114.982964677456,"[127, 61, 1091, 1091]","[261, 209, 657, 197]","[array([[422, 210,   0,   0],
       [888, 210,   0,   0],
       [726, 212,   0,   0],
       ...,
       [  0,   0,   0,   0],
       [  0,   0,   0,   0],
       [  0,   0,   0,   0]], dtype=int64), array([[166,  62,   0,   0],
       [634,  62,   2,   0],
       [202,  64,   0,   0],
       ...,
       [  0,   0,   0,   0],
       [  0,   0,   0,   0],
       [  0,   0,   0,   0]], dtype=int64)]"
camera_output/circle3/000235_fc_673_processed.jpg,439.05932140558906,-98.51114986465988,"[129, 62, 1087, 1087]","[262, 205, 651, 210]","[array([[880, 206,   0,   0],
       [292, 210,   0,   0],
       [726, 212,   0,   0],
       ...,
       [  0,   0,   0,   0],
       [  0,   0,   0,   0],
       [  0,   0,   0,   0]], dtype=int64), array([[166,  62,   0,   0],
       [596,  62,   0,   0],
       [636,  62,   0,   0],
       ...,
       [  0,   0,   0,   0],
       [  0,   0,   0,   0],
       [  0,   0,   0,   0]], dtype=int64)]"
camera_output/circle3/000236_fc_676_processed.jpg,442.4590530897349,-81.89945481948587,"[124, 60, 1103, 1103]","[256, 211, 661, 203]","[array([[780, 234,   2, -26],
       [726, 212,   0,   0],
       [824, 212,   0,   0],
       ...,
       [  0,   0,   0,   0],
       [  0,   0,   0,   0],
       [  0,   0,   0,   0]], dtype=int64), array([[940,  60,   0,   0],
       [636,  62,   0,   0],
       [332,  64,   0,   0],
       ...,
       [  0,   0,   0,   0],
       [  0,   0,   0,   0],
       [  0,   0,   0,   0]], dtype=int64)]"
camera_output/circle3/000237_fc_679_processed.jpg,445.2305180726105,-65.17146720451144,"[120, 56, 1115, 1115]","[266, 213, 658, 201]","[array([[290, 216,   0,   0],
       [568, 216,   0,   0],
       [632, 216,   0,   0],
       ...,
       [  0,   0,   0,   0],
       [  0,   0,   0,   0],
       [  0,   0,   0,   0]], dtype=int64), array([[ 898,   58,    0,    0],
       [ 966,   58,    0,    0],
       [1068,   58,    0,    0],
       ...,
       [   0,    0,    0,    0],
       [   0,    0,    0,    0],
       [   0,    0,    0,    0]], dtype=int64)]"
camera_output/circle3/000238_fc_681_processed.jpg,447.3697810315,-48.35093981115165,"[122, 59, 1112, 1112]","[266, 209, 653, 204]","[array([[424, 210,   0,   0],
       [566, 210,   0,   0],
       [890, 210,   0,   0],
       ...,
       [  0,   0,   0,   0],
       [  0,   0,   0,   0],
       [  0,   0,   0,   0]], dtype=int64), array([[324,  60,   0,   0],
       [596,  60,   0,   0],
       [940,  60,   0,   0],
       ...,
       [  0,   0,   0,   0],
       [  0,   0,   0,   0],
       [  0,   0,   0,   0]], dtype=int64)]"
